user,video_name,frame_index,hand_landmark,x_coords,y_coords
Cap,Cap_Phase1_60_L.mp4,769,10,510.66333,347.0401
Cap,Cap_Phase1_60_L.mp4,769,11,526.5083,227.9815
Cap,Cap_Phase1_60_L.mp4,769,12,530.8142,139.3315
Cap,Cap_Phase1_60_L.mp4,769,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,769,14,417.42545,361.78174
Cap,Cap_Phase1_60_L.mp4,769,15,435.66888,259.02777
Cap,Cap_Phase1_60_L.mp4,769,16,444.67728,179.66788
Cap,Cap_Phase1_60_L.mp4,769,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,769,18,329.04114,423.12405
Cap,Cap_Phase1_60_L.mp4,769,19,335.70773,341.45102
Cap,Cap_Phase1_60_L.mp4,769,20,342.4121,269.10562
Cap,Cap_Phase1_60_L.mp4,770,0,349.56027,882.35986
Cap,Cap_Phase1_60_L.mp4,770,1,524.42145,864.6299
Cap,Cap_Phase1_60_L.mp4,770,2,657.0829,793.6036
Cap,Cap_Phase1_60_L.mp4,770,3,750.00916,701.90894
Cap,Cap_Phase1_60_L.mp4,770,4,826.7317,640.6604
Cap,Cap_Phase1_60_L.mp4,770,5,567.556,572.78503
Cap,Cap_Phase1_60_L.mp4,770,6,634.53357,409.00757
Cap,Cap_Phase1_60_L.mp4,770,7,669.113,308.4542
Cap,Cap_Phase1_60_L.mp4,770,8,692.1156,228.98178
Cap,Cap_Phase1_60_L.mp4,770,9,471.75912,531.57965
Cap,Cap_Phase1_60_L.mp4,770,10,510.66333,347.0401
Cap,Cap_Phase1_60_L.mp4,770,11,524.17596,228.00026
Cap,Cap_Phase1_60_L.mp4,770,12,530.82367,141.6634
Cap,Cap_Phase1_60_L.mp4,770,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,770,14,417.42545,361.78174
Cap,Cap_Phase1_60_L.mp4,770,15,435.6783,261.35968
Cap,Cap_Phase1_60_L.mp4,770,16,444.6867,181.99979
Cap,Cap_Phase1_60_L.mp4,770,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,770,18,329.0317,420.79214
Cap,Cap_Phase1_60_L.mp4,770,19,335.69827,339.1191
Cap,Cap_Phase1_60_L.mp4,770,20,342.4121,269.10562
Cap,Cap_Phase1_60_L.mp4,771,0,349.5697,884.6918
Cap,Cap_Phase1_60_L.mp4,771,1,524.42145,864.6299
Cap,Cap_Phase1_60_L.mp4,771,2,659.4153,793.58484
Cap,Cap_Phase1_60_L.mp4,771,3,750.0186,704.24084
Cap,Cap_Phase1_60_L.mp4,771,4,829.05457,638.30975
Cap,Cap_Phase1_60_L.mp4,771,5,567.556,572.78503
Cap,Cap_Phase1_60_L.mp4,771,6,636.8659,408.98883
Cap,Cap_Phase1_60_L.mp4,771,7,669.113,308.4542
Cap,Cap_Phase1_60_L.mp4,771,8,694.44794,228.96303
Cap,Cap_Phase1_60_L.mp4,771,9,469.42676,531.5984
Cap,Cap_Phase1_60_L.mp4,771,10,510.66333,347.0401
Cap,Cap_Phase1_60_L.mp4,771,11,526.5083,227.9815
Cap,Cap_Phase1_60_L.mp4,771,12,530.80475,136.99959
Cap,Cap_Phase1_60_L.mp4,771,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,771,14,417.42545,361.78174
Cap,Cap_Phase1_60_L.mp4,771,15,435.66888,259.02777
Cap,Cap_Phase1_60_L.mp4,771,16,447.00018,177.31721
Cap,Cap_Phase1_60_L.mp4,771,17,308.55032,546.884
Cap,Cap_Phase1_60_L.mp4,771,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,771,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,771,20,340.07974,269.12436
Cap,Cap_Phase1_60_L.mp4,772,0,349.56027,882.35986
Cap,Cap_Phase1_60_L.mp4,772,1,526.75385,864.6111
Cap,Cap_Phase1_60_L.mp4,772,2,659.4153,793.58484
Cap,Cap_Phase1_60_L.mp4,772,3,750.0186,704.24084
Cap,Cap_Phase1_60_L.mp4,772,4,829.05457,638.30975
Cap,Cap_Phase1_60_L.mp4,772,5,569.88837,572.7663
Cap,Cap_Phase1_60_L.mp4,772,6,636.8565,406.65692
Cap,Cap_Phase1_60_L.mp4,772,7,671.4454,308.43546
Cap,Cap_Phase1_60_L.mp4,772,8,694.44794,228.96303
Cap,Cap_Phase1_60_L.mp4,772,9,471.75912,531.57965
Cap,Cap_Phase1_60_L.mp4,772,10,510.66333,347.0401
Cap,Cap_Phase1_60_L.mp4,772,11,526.49884,225.6496
Cap,Cap_Phase1_60_L.mp4,772,12,530.80475,136.99959
Cap,Cap_Phase1_60_L.mp4,772,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,772,14,417.42545,361.78174
Cap,Cap_Phase1_60_L.mp4,772,15,435.66888,259.02777
Cap,Cap_Phase1_60_L.mp4,772,16,444.67728,179.66788
Cap,Cap_Phase1_60_L.mp4,772,17,308.55032,546.884
Cap,Cap_Phase1_60_L.mp4,772,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,772,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,772,20,340.07974,269.12436
Cap,Cap_Phase1_60_L.mp4,773,0,349.5697,884.6918
Cap,Cap_Phase1_60_L.mp4,773,1,524.4309,866.9618
Cap,Cap_Phase1_60_L.mp4,773,2,659.4153,793.58484
Cap,Cap_Phase1_60_L.mp4,773,3,752.351,704.2221
Cap,Cap_Phase1_60_L.mp4,773,4,829.064,640.64166
Cap,Cap_Phase1_60_L.mp4,773,5,569.88837,572.7663
Cap,Cap_Phase1_60_L.mp4,773,6,636.8659,408.98883
Cap,Cap_Phase1_60_L.mp4,773,7,671.4454,308.43546
Cap,Cap_Phase1_60_L.mp4,773,8,696.7803,228.94427
Cap,Cap_Phase1_60_L.mp4,773,9,471.75912,531.57965
Cap,Cap_Phase1_60_L.mp4,773,10,510.6539,344.7082
Cap,Cap_Phase1_60_L.mp4,773,11,526.49884,225.6496
Cap,Cap_Phase1_60_L.mp4,773,12,530.80475,136.99959
Cap,Cap_Phase1_60_L.mp4,773,13,385.44278,527.6098
Cap,Cap_Phase1_60_L.mp4,773,14,419.7578,361.763
Cap,Cap_Phase1_60_L.mp4,773,15,438.00125,259.009
Cap,Cap_Phase1_60_L.mp4,773,16,447.00018,177.31721
Cap,Cap_Phase1_60_L.mp4,773,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,773,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,773,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,773,20,340.07974,269.12436
Cap,Cap_Phase1_60_L.mp4,774,0,351.90207,884.67303
Cap,Cap_Phase1_60_L.mp4,774,1,529.09564,866.92426
Cap,Cap_Phase1_60_L.mp4,774,2,661.7476,793.56604
Cap,Cap_Phase1_60_L.mp4,774,3,752.351,704.2221
Cap,Cap_Phase1_60_L.mp4,774,4,829.064,640.64166
Cap,Cap_Phase1_60_L.mp4,774,5,569.8978,575.0982
Cap,Cap_Phase1_60_L.mp4,774,6,636.8659,408.98883
Cap,Cap_Phase1_60_L.mp4,774,7,669.113,308.4542
Cap,Cap_Phase1_60_L.mp4,774,8,694.44794,228.96303
Cap,Cap_Phase1_60_L.mp4,774,9,474.10095,533.8928
Cap,Cap_Phase1_60_L.mp4,774,10,512.9957,347.02133
Cap,Cap_Phase1_60_L.mp4,774,11,526.49884,225.6496
Cap,Cap_Phase1_60_L.mp4,774,12,530.80475,136.99959
Cap,Cap_Phase1_60_L.mp4,774,13,385.44278,527.6098
Cap,Cap_Phase1_60_L.mp4,774,14,419.7578,361.763
Cap,Cap_Phase1_60_L.mp4,774,15,435.65942,256.69586
Cap,Cap_Phase1_60_L.mp4,774,16,444.6584,175.00406
Cap,Cap_Phase1_60_L.mp4,774,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,774,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,774,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,774,20,337.7379,266.81122
Cap,Cap_Phase1_60_L.mp4,775,0,349.5697,884.6918
Cap,Cap_Phase1_60_L.mp4,775,1,526.76324,866.943
Cap,Cap_Phase1_60_L.mp4,775,2,659.4247,795.91675
Cap,Cap_Phase1_60_L.mp4,775,3,752.351,704.2221
Cap,Cap_Phase1_60_L.mp4,775,4,831.3964,640.6229
Cap,Cap_Phase1_60_L.mp4,775,5,569.8978,575.0982
Cap,Cap_Phase1_60_L.mp4,775,6,636.8565,406.65692
Cap,Cap_Phase1_60_L.mp4,775,7,671.4454,308.43546
Cap,Cap_Phase1_60_L.mp4,775,8,694.4385,226.63112
Cap,Cap_Phase1_60_L.mp4,775,9,471.7686,533.91156
Cap,Cap_Phase1_60_L.mp4,775,10,512.98627,344.68942
Cap,Cap_Phase1_60_L.mp4,775,11,526.48944,223.31769
Cap,Cap_Phase1_60_L.mp4,775,12,530.7859,132.33577
Cap,Cap_Phase1_60_L.mp4,775,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,775,14,417.42545,361.78174
Cap,Cap_Phase1_60_L.mp4,775,15,435.65942,256.69586
Cap,Cap_Phase1_60_L.mp4,775,16,442.32602,175.02281
Cap,Cap_Phase1_60_L.mp4,775,17,308.55978,549.2159
Cap,Cap_Phase1_60_L.mp4,775,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,775,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,775,20,337.74738,269.14313
Cap,Cap_Phase1_60_L.mp4,776,0,349.56027,882.35986
Cap,Cap_Phase1_60_L.mp4,776,1,529.0862,864.59235
Cap,Cap_Phase1_60_L.mp4,776,2,661.7571,795.89795
Cap,Cap_Phase1_60_L.mp4,776,3,754.68335,704.20337
Cap,Cap_Phase1_60_L.mp4,776,4,831.3964,640.6229
Cap,Cap_Phase1_60_L.mp4,776,5,569.8978,575.0982
Cap,Cap_Phase1_60_L.mp4,776,6,639.18884,406.63815
Cap,Cap_Phase1_60_L.mp4,776,7,671.4359,306.10355
Cap,Cap_Phase1_60_L.mp4,776,8,696.7614,224.28046
Cap,Cap_Phase1_60_L.mp4,776,9,471.7686,533.91156
Cap,Cap_Phase1_60_L.mp4,776,10,512.9768,342.3575
Cap,Cap_Phase1_60_L.mp4,776,11,526.4705,218.65387
Cap,Cap_Phase1_60_L.mp4,776,12,533.09937,127.6532
Cap,Cap_Phase1_60_L.mp4,776,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,776,14,417.41602,359.44986
Cap,Cap_Phase1_60_L.mp4,776,15,435.65,254.36395
Cap,Cap_Phase1_60_L.mp4,776,16,442.3166,172.6909
Cap,Cap_Phase1_60_L.mp4,776,17,310.89212,549.19714
Cap,Cap_Phase1_60_L.mp4,776,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,776,19,333.36594,339.13788
Cap,Cap_Phase1_60_L.mp4,776,20,337.7379,266.81122
Cap,Cap_Phase1_60_L.mp4,777,0,347.23734,884.7105
Cap,Cap_Phase1_60_L.mp4,777,1,526.75385,864.6111
Cap,Cap_Phase1_60_L.mp4,777,2,661.7476,793.56604
Cap,Cap_Phase1_60_L.mp4,777,3,754.68335,704.20337
Cap,Cap_Phase1_60_L.mp4,777,4,833.7193,638.2723
Cap,Cap_Phase1_60_L.mp4,777,5,569.8978,575.0982
Cap,Cap_Phase1_60_L.mp4,777,6,639.18884,406.63815
Cap,Cap_Phase1_60_L.mp4,777,7,673.75885,303.75287
Cap,Cap_Phase1_60_L.mp4,777,8,696.75195,221.94855
Cap,Cap_Phase1_60_L.mp4,777,9,471.7686,533.91156
Cap,Cap_Phase1_60_L.mp4,777,10,512.9768,342.3575
Cap,Cap_Phase1_60_L.mp4,777,11,528.8029,218.63512
Cap,Cap_Phase1_60_L.mp4,777,12,533.1088,129.9851
Cap,Cap_Phase1_60_L.mp4,777,13,383.1104,527.62854
Cap,Cap_Phase1_60_L.mp4,777,14,417.40656,357.11795
Cap,Cap_Phase1_60_L.mp4,777,15,433.30817,252.0508
Cap,Cap_Phase1_60_L.mp4,777,16,442.30713,170.359
Cap,Cap_Phase1_60_L.mp4,777,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,777,18,326.69934,420.8109
Cap,Cap_Phase1_60_L.mp4,777,19,331.03357,339.15662
Cap,Cap_Phase1_60_L.mp4,777,20,335.40555,266.82996
Cap,Cap_Phase1_60_L.mp4,778,0,349.5697,884.6918
Cap,Cap_Phase1_60_L.mp4,778,1,529.0862,864.59235
Cap,Cap_Phase1_60_L.mp4,778,2,661.7476,793.56604
Cap,Cap_Phase1_60_L.mp4,778,3,754.68335,704.20337
Cap,Cap_Phase1_60_L.mp4,778,4,833.7193,638.2723
Cap,Cap_Phase1_60_L.mp4,778,5,572.22076,572.7475
Cap,Cap_Phase1_60_L.mp4,778,6,641.5023,401.9556
Cap,Cap_Phase1_60_L.mp4,778,7,676.0817,301.40222
Cap,Cap_Phase1_60_L.mp4,778,8,699.0749,219.59789
Cap,Cap_Phase1_60_L.mp4,778,9,471.75912,531.57965
Cap,Cap_Phase1_60_L.mp4,778,10,515.2903,337.67496
Cap,Cap_Phase1_60_L.mp4,778,11,528.79346,216.3032
Cap,Cap_Phase1_60_L.mp4,778,12,533.0899,125.3213
Cap,Cap_Phase1_60_L.mp4,778,13,383.10098,525.29663
Cap,Cap_Phase1_60_L.mp4,778,14,417.39713,354.78604
Cap,Cap_Phase1_60_L.mp4,778,15,435.6311,249.70013
Cap,Cap_Phase1_60_L.mp4,778,16,444.6206,165.67642
Cap,Cap_Phase1_60_L.mp4,778,17,310.8827,546.86523
Cap,Cap_Phase1_60_L.mp4,778,18,326.68988,418.479
Cap,Cap_Phase1_60_L.mp4,778,19,333.35648,336.80597
Cap,Cap_Phase1_60_L.mp4,778,20,335.39612,264.49805
Cap,Cap_Phase1_60_L.mp4,779,0,347.23734,884.7105
Cap,Cap_Phase1_60_L.mp4,779,1,529.0862,864.59235
Cap,Cap_Phase1_60_L.mp4,779,2,664.08,793.5473
Cap,Cap_Phase1_60_L.mp4,779,3,759.3386,701.8339
Cap,Cap_Phase1_60_L.mp4,779,4,838.37463,635.90283
Cap,Cap_Phase1_60_L.mp4,779,5,572.22076,572.7475
Cap,Cap_Phase1_60_L.mp4,779,6,643.82526,399.60492
Cap,Cap_Phase1_60_L.mp4,779,7,678.3952,296.71964
Cap,Cap_Phase1_60_L.mp4,779,8,701.38837,214.91531
Cap,Cap_Phase1_60_L.mp4,779,9,471.75912,531.57965
Cap,Cap_Phase1_60_L.mp4,779,10,512.9485,335.3618
Cap,Cap_Phase1_60_L.mp4,779,11,528.7746,211.63939
Cap,Cap_Phase1_60_L.mp4,779,12,535.4034,120.638725
Cap,Cap_Phase1_60_L.mp4,779,13,383.10098,525.29663
Cap,Cap_Phase1_60_L.mp4,779,14,417.38766,352.45413
Cap,Cap_Phase1_60_L.mp4,779,15,435.62167,247.36823
Cap,Cap_Phase1_60_L.mp4,779,16,442.2788,163.36328
Cap,Cap_Phase1_60_L.mp4,779,17,308.5409,544.55206
Cap,Cap_Phase1_60_L.mp4,779,18,326.68045,416.1471
Cap,Cap_Phase1_60_L.mp4,779,19,331.00522,332.1609
Cap,Cap_Phase1_60_L.mp4,779,20,335.37723,259.83423
Cap,Cap_Phase1_60_L.mp4,780,0,344.91443,887.0612
Cap,Cap_Phase1_60_L.mp4,780,1,529.09564,866.92426
Cap,Cap_Phase1_60_L.mp4,780,2,664.08,793.5473
Cap,Cap_Phase1_60_L.mp4,780,3,757.0063,701.8527
Cap,Cap_Phase1_60_L.mp4,780,4,838.37463,635.90283
Cap,Cap_Phase1_60_L.mp4,780,5,572.2113,570.4156
Cap,Cap_Phase1_60_L.mp4,780,6,643.82526,399.60492
Cap,Cap_Phase1_60_L.mp4,780,7,678.3952,296.71964
Cap,Cap_Phase1_60_L.mp4,780,8,703.7207,214.89656
Cap,Cap_Phase1_60_L.mp4,780,9,471.7497,529.24774
Cap,Cap_Phase1_60_L.mp4,780,10,515.2808,335.34305
Cap,Cap_Phase1_60_L.mp4,780,11,531.1164,213.95255
Cap,Cap_Phase1_60_L.mp4,780,12,537.7452,122.95187
Cap,Cap_Phase1_60_L.mp4,780,13,383.10098,525.29663
Cap,Cap_Phase1_60_L.mp4,780,14,417.38766,352.45413
Cap,Cap_Phase1_60_L.mp4,780,15,435.6122,245.03632
Cap,Cap_Phase1_60_L.mp4,780,16,444.60175,161.01262
Cap,Cap_Phase1_60_L.mp4,780,17,308.5409,544.55206
Cap,Cap_Phase1_60_L.mp4,780,18,324.33862,413.83392
Cap,Cap_Phase1_60_L.mp4,780,19,328.66342,329.84775
Cap,Cap_Phase1_60_L.mp4,780,20,335.3678,257.50232
Cap,Cap_Phase1_60_L.mp4,781,0,349.57916,887.0237
Cap,Cap_Phase1_60_L.mp4,781,1,531.428,866.9055
Cap,Cap_Phase1_60_L.mp4,781,2,666.41235,793.52856
Cap,Cap_Phase1_60_L.mp4,781,3,759.3292,699.502
Cap,Cap_Phase1_60_L.mp4,781,4,840.707,635.8841
Cap,Cap_Phase1_60_L.mp4,781,5,574.53424,568.06494
Cap,Cap_Phase1_60_L.mp4,781,6,643.8064,394.9411
Cap,Cap_Phase1_60_L.mp4,781,7,678.37634,292.05582
Cap,Cap_Phase1_60_L.mp4,781,8,703.70184,210.23274
Cap,Cap_Phase1_60_L.mp4,781,9,474.0726,526.8971
Cap,Cap_Phase1_60_L.mp4,781,10,515.2714,333.01114
Cap,Cap_Phase1_60_L.mp4,781,11,528.76514,209.30748
Cap,Cap_Phase1_60_L.mp4,781,12,535.3939,118.306816
Cap,Cap_Phase1_60_L.mp4,781,13,383.0821,520.6328
Cap,Cap_Phase1_60_L.mp4,781,14,417.36877,347.7903
Cap,Cap_Phase1_60_L.mp4,781,15,435.60278,242.7044
Cap,Cap_Phase1_60_L.mp4,781,16,444.5923,158.68071
Cap,Cap_Phase1_60_L.mp4,781,17,308.53143,542.22015
Cap,Cap_Phase1_60_L.mp4,781,18,324.3292,411.50204
Cap,Cap_Phase1_60_L.mp4,781,19,330.98636,327.49707
Cap,Cap_Phase1_60_L.mp4,781,20,335.35834,255.17043
Cap,Cap_Phase1_60_L.mp4,782,0,347.2468,887.0424
Cap,Cap_Phase1_60_L.mp4,782,1,531.428,866.9055
Cap,Cap_Phase1_60_L.mp4,782,2,666.4029,791.19666
Cap,Cap_Phase1_60_L.mp4,782,3,761.66156,699.4833
Cap,Cap_Phase1_60_L.mp4,782,4,843.0299,633.53345
Cap,Cap_Phase1_60_L.mp4,782,5,572.20184,568.0837
Cap,Cap_Phase1_60_L.mp4,782,6,643.8064,394.9411
Cap,Cap_Phase1_60_L.mp4,782,7,678.3669,289.72394
Cap,Cap_Phase1_60_L.mp4,782,8,706.0248,207.88208
Cap,Cap_Phase1_60_L.mp4,782,9,474.0726,526.8971
Cap,Cap_Phase1_60_L.mp4,782,10,515.2714,333.01114
Cap,Cap_Phase1_60_L.mp4,782,11,531.0975,209.28873
Cap,Cap_Phase1_60_L.mp4,782,12,535.3939,118.306816
Cap,Cap_Phase1_60_L.mp4,782,13,383.09155,522.9647
Cap,Cap_Phase1_60_L.mp4,782,14,417.37823,350.12222
Cap,Cap_Phase1_60_L.mp4,782,15,435.60278,242.7044
Cap,Cap_Phase1_60_L.mp4,782,16,444.5923,158.68071
Cap,Cap_Phase1_60_L.mp4,782,17,308.53143,542.22015
Cap,Cap_Phase1_60_L.mp4,782,18,324.3292,411.50204
Cap,Cap_Phase1_60_L.mp4,782,19,330.9769,325.16516
Cap,Cap_Phase1_60_L.mp4,782,20,333.01654,252.85727
Cap,Cap_Phase1_60_L.mp4,783,0,349.57916,887.0237
Cap,Cap_Phase1_60_L.mp4,783,1,531.4185,864.5736
Cap,Cap_Phase1_60_L.mp4,783,2,666.4029,791.19666
Cap,Cap_Phase1_60_L.mp4,783,3,761.6521,697.15137
Cap,Cap_Phase1_60_L.mp4,783,4,843.02045,631.20154
Cap,Cap_Phase1_60_L.mp4,783,5,574.5248,565.73303
Cap,Cap_Phase1_60_L.mp4,783,6,646.1293,392.59045
Cap,Cap_Phase1_60_L.mp4,783,7,680.6993,289.70517
Cap,Cap_Phase1_60_L.mp4,783,8,706.0248,207.88208
Cap,Cap_Phase1_60_L.mp4,783,9,471.7308,524.5839
Cap,Cap_Phase1_60_L.mp4,783,10,515.26196,330.67923
Cap,Cap_Phase1_60_L.mp4,783,11,531.0881,206.95682
Cap,Cap_Phase1_60_L.mp4,783,12,537.71686,115.956154
Cap,Cap_Phase1_60_L.mp4,783,13,380.74973,520.65155
Cap,Cap_Phase1_60_L.mp4,783,14,417.36877,347.7903
Cap,Cap_Phase1_60_L.mp4,783,15,435.59332,240.3725
Cap,Cap_Phase1_60_L.mp4,783,16,444.58286,156.3488
Cap,Cap_Phase1_60_L.mp4,783,17,308.53143,542.22015
Cap,Cap_Phase1_60_L.mp4,783,18,324.31976,409.17014
Cap,Cap_Phase1_60_L.mp4,783,19,328.64453,325.18393
Cap,Cap_Phase1_60_L.mp4,783,20,333.01654,252.85727
Cap,Cap_Phase1_60_L.mp4,784,0,349.57916,887.0237
Cap,Cap_Phase1_60_L.mp4,784,1,533.7509,864.5549
Cap,Cap_Phase1_60_L.mp4,784,2,666.4029,791.19666
Cap,Cap_Phase1_60_L.mp4,784,3,761.6521,697.15137
Cap,Cap_Phase1_60_L.mp4,784,4,845.3528,631.18274
Cap,Cap_Phase1_60_L.mp4,784,5,574.5248,565.73303
Cap,Cap_Phase1_60_L.mp4,784,6,643.79694,392.6092
Cap,Cap_Phase1_60_L.mp4,784,7,680.6993,289.70517
Cap,Cap_Phase1_60_L.mp4,784,8,706.0248,207.88208
Cap,Cap_Phase1_60_L.mp4,784,9,474.06317,524.5652
Cap,Cap_Phase1_60_L.mp4,784,10,515.26196,330.67923
Cap,Cap_Phase1_60_L.mp4,784,11,531.0881,206.95682
Cap,Cap_Phase1_60_L.mp4,784,12,537.7074,113.624245
Cap,Cap_Phase1_60_L.mp4,784,13,383.07266,518.3009
Cap,Cap_Phase1_60_L.mp4,784,14,417.36877,347.7903
Cap,Cap_Phase1_60_L.mp4,784,15,435.5839,238.04059
Cap,Cap_Phase1_60_L.mp4,784,16,444.5734,154.01689
Cap,Cap_Phase1_60_L.mp4,784,17,308.522,539.88824
Cap,Cap_Phase1_60_L.mp4,784,18,324.31976,409.17014
Cap,Cap_Phase1_60_L.mp4,784,19,328.64453,325.18393
Cap,Cap_Phase1_60_L.mp4,784,20,333.01654,252.85727
Cap,Cap_Phase1_60_L.mp4,785,0,347.23734,884.7105
Cap,Cap_Phase1_60_L.mp4,785,1,533.74146,862.22296
Cap,Cap_Phase1_60_L.mp4,785,2,666.3935,788.86475
Cap,Cap_Phase1_60_L.mp4,785,3,761.6427,694.81946
Cap,Cap_Phase1_60_L.mp4,785,4,845.3528,631.18274
Cap,Cap_Phase1_60_L.mp4,785,5,574.5153,563.4011
Cap,Cap_Phase1_60_L.mp4,785,6,643.79694,392.6092
Cap,Cap_Phase1_60_L.mp4,785,7,680.6993,289.70517
Cap,Cap_Phase1_60_L.mp4,785,8,708.3477,205.53142
Cap,Cap_Phase1_60_L.mp4,785,9,474.0537,522.2333
Cap,Cap_Phase1_60_L.mp4,785,10,515.26196,330.67923
Cap,Cap_Phase1_60_L.mp4,785,11,533.4204,206.93806
Cap,Cap_Phase1_60_L.mp4,785,12,540.04926,115.93739
Cap,Cap_Phase1_60_L.mp4,785,13,383.0632,515.969
Cap,Cap_Phase1_60_L.mp4,785,14,417.35934,345.4584
Cap,Cap_Phase1_60_L.mp4,785,15,435.5839,238.04059
Cap,Cap_Phase1_60_L.mp4,785,16,446.90576,153.99814
Cap,Cap_Phase1_60_L.mp4,785,17,308.51254,537.55634
Cap,Cap_Phase1_60_L.mp4,785,18,324.31976,409.17014
Cap,Cap_Phase1_60_L.mp4,785,19,328.64453,325.18393
Cap,Cap_Phase1_60_L.mp4,785,20,330.68417,252.87602
Cap,Cap_Phase1_60_L.mp4,786,0,347.23734,884.7105
Cap,Cap_Phase1_60_L.mp4,786,1,531.4185,864.5736
Cap,Cap_Phase1_60_L.mp4,786,2,666.3935,788.86475
Cap,Cap_Phase1_60_L.mp4,786,3,761.6427,694.81946
Cap,Cap_Phase1_60_L.mp4,786,4,843.011,628.8696
Cap,Cap_Phase1_60_L.mp4,786,5,576.83826,561.0505
Cap,Cap_Phase1_60_L.mp4,786,6,643.7875,390.27728
Cap,Cap_Phase1_60_L.mp4,786,7,680.6898,287.37326
Cap,Cap_Phase1_60_L.mp4,786,8,706.0153,205.55017
Cap,Cap_Phase1_60_L.mp4,786,9,474.04428,519.90137
Cap,Cap_Phase1_60_L.mp4,786,10,515.2525,328.34732
Cap,Cap_Phase1_60_L.mp4,786,11,533.41095,204.60616
Cap,Cap_Phase1_60_L.mp4,786,12,540.0398,113.605484
Cap,Cap_Phase1_60_L.mp4,786,13,383.0632,515.969
Cap,Cap_Phase1_60_L.mp4,786,14,417.3499,343.1265
Cap,Cap_Phase1_60_L.mp4,786,15,435.57443,235.70868
Cap,Cap_Phase1_60_L.mp4,786,16,446.89633,151.66623
Cap,Cap_Phase1_60_L.mp4,786,17,308.5031,535.2244
Cap,Cap_Phase1_60_L.mp4,786,18,324.3103,406.83823
Cap,Cap_Phase1_60_L.mp4,786,19,326.30273,322.8708
Cap,Cap_Phase1_60_L.mp4,786,20,330.67474,250.54411
Cap,Cap_Phase1_60_L.mp4,787,0,349.55084,880.02795
Cap,Cap_Phase1_60_L.mp4,787,1,536.0644,859.87225
Cap,Cap_Phase1_60_L.mp4,787,2,668.7164,786.5141
Cap,Cap_Phase1_60_L.mp4,787,3,761.63324,692.48755
Cap,Cap_Phase1_60_L.mp4,787,4,843.011,628.8696
Cap,Cap_Phase1_60_L.mp4,787,5,574.49646,558.7373
Cap,Cap_Phase1_60_L.mp4,787,6,646.1104,387.92664
Cap,Cap_Phase1_60_L.mp4,787,7,680.6898,287.37326
Cap,Cap_Phase1_60_L.mp4,787,8,708.3477,205.53142
Cap,Cap_Phase1_60_L.mp4,787,9,471.7119,519.9201
Cap,Cap_Phase1_60_L.mp4,787,10,515.2431,326.0154
Cap,Cap_Phase1_60_L.mp4,787,11,531.0786,204.62491
Cap,Cap_Phase1_60_L.mp4,787,12,540.0398,113.605484
Cap,Cap_Phase1_60_L.mp4,787,13,383.05377,513.6371
Cap,Cap_Phase1_60_L.mp4,787,14,417.3499,343.1265
Cap,Cap_Phase1_60_L.mp4,787,15,435.57443,235.70868
Cap,Cap_Phase1_60_L.mp4,787,16,444.56396,151.68498
Cap,Cap_Phase1_60_L.mp4,787,17,308.5031,535.2244
Cap,Cap_Phase1_60_L.mp4,787,18,324.3103,406.83823
Cap,Cap_Phase1_60_L.mp4,787,19,326.2933,320.53888
Cap,Cap_Phase1_60_L.mp4,787,20,330.67474,250.54411
Cap,Cap_Phase1_60_L.mp4,788,0,349.56027,882.35986
Cap,Cap_Phase1_60_L.mp4,788,1,536.0644,859.87225
Cap,Cap_Phase1_60_L.mp4,788,2,668.7164,786.5141
Cap,Cap_Phase1_60_L.mp4,788,3,761.63324,692.48755
Cap,Cap_Phase1_60_L.mp4,788,4,845.3339,626.5189
Cap,Cap_Phase1_60_L.mp4,788,5,574.5059,561.0692
Cap,Cap_Phase1_60_L.mp4,788,6,643.778,387.94537
Cap,Cap_Phase1_60_L.mp4,788,7,678.3575,287.39203
Cap,Cap_Phase1_60_L.mp4,788,8,706.0153,205.55017
Cap,Cap_Phase1_60_L.mp4,788,9,471.7119,519.9201
Cap,Cap_Phase1_60_L.mp4,788,10,512.92017,328.3661
